CustomerID,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days)
26714,Aroma Beans,1,11280,1128,370,345
26714,Aroma Beans,2,2247,224.7,345,345
26715,Marketplace Central,1,5273,527.3,281,167
26715,Marketplace Central,2,10024,1002.4,167,167
26715,Zest Market,1,7980,798,373,167
26716,Marketplace Central,1,2880,288,1,1
26717,Family Grocers,1,1780,178,277,81
26717,Marketplace Central,1,1718,171.8,81,81
26717,Zest Market,1,19720,1972,365,81
26717,Zest Market,2,5260,526,364,81
26717,Zest Market,3,1155,115.5,131,81
26718,Marketplace Central,1,8340,834,3,3
26718,Marketplace Central,2,8340,834,3,3
26719,TechWave,1,22000,2200,357,357
26720,Nuts & Seeds Co.,1,23460,2346,349,349
26721,Family Grocers,1,809,80.9,188,188
26721,Zest Market,1,17665,1766.5,379,188
26721,Zest Market,2,4400,440,363,188
26722,Marketplace Central,1,2480,248,233,113
26722,Marketplace Central,2,6300,630,233,113
26722,Marketplace Central,3,5544,554.4,209,113
26722,Marketplace Central,4,10000,1000,205,113
26722,Marketplace Central,5,4000,400,151,113
26722,Marketplace Central,6,2000,200,113,113
26723,Zest Market,1,21524,2152.4,349,349
26724,Threads Royale,1,22960,2296,338,338
26725,Herbal Wellness,1,2300,230,424,424
26726,Marketplace Central,1,20000,2000,218,218
26727,Threads Royale,1,8360,836,114,114
26727,Threads Royale,2,8360,836,114,114
26727,City Squad Fashions,1,10500,1050,114,114
26728,Marketplace Central,1,24500,2450,331,331
26729,Marketplace Central,1,2980,298,44,44
26730,Herbal Wellness,1,23960,2396,362,362
26731,Grill Emperor,1,15400,1540,350,350
26731,Grill Emperor,2,4180,418,350,350
26732,Herbal Wellness,1,1360,136,427,66
26732,Herbal Wellness,2,1060,106,66,66
26733,Threads Royale,1,5980,598,190,170
26733,Threads Royale,2,5980,598,190,170
26733,Threads Royale,3,5980,598,190,170
26733,Threads Royale,4,15800,1580,170,170
26734,Zest Market,1,5472,547.2,27,27
26735,Family Grocers,1,7362,736.2,157,150
26735,Zest Market,1,9045,904.5,150,150
26735,Zest Market,2,9045,904.5,150,150
26736,Threads Royale,1,20500,2050,312,312
26737,Herbal Wellness,1,1160,116,418,418
26738,Zest Market,1,24500,2450,367,367
26739,Zest Market,1,24900,2490,358,358
26740,Family Grocers,1,4834,483.4,233,233
26741,Gizmo Genius,1,23760,2376,103,103
26742,Threads Royale,1,6150,615,13,13
26742,Zest Market,1,9590,959,370,13
26742,Zest Market,2,5206,520.6,370,13
26742,Zest Market,3,7234,723.4,361,13
26742,Zest Market,4,2984,298.4,353,13
26743,Marketplace Central,1,4310,431,20,19
26743,Marketplace Central,2,1260,126,19,19
26744,Marketplace Central,1,2720,272,40,40
26745,Rainbow Electronics,1,14180,1418,234,234
26746,Marketplace Central,1,22000,2200,328,328
26747,Marketplace Central,1,20000,2000,304,304
26748,Grill Emperor,1,2050,205,13,1
26748,Grill Emperor,2,540,54,1,1
26748,Grill Emperor,3,540,54,1,1
26748,Cakeland,1,2600,260,265,1
26749,Marketplace Central,1,22550,2255,270,270
26750,Family Grocers,1,9262,926.2,224,214
26750,Family Grocers,2,23582,2358.2,222,214
26750,Family Grocers,3,12594,1259.4,214,214
26751,Smokehouse Grill,1,2430,243,337,212
26751,Smokehouse Grill,2,7109,710.9,332,212
26751,Smokehouse Grill,3,3353,335.3,310,212
26751,Smokehouse Grill,4,2290,229,255,212
26751,Smokehouse Grill,5,4140,414,212,212
26752,Marketplace Central,1,21000,2100,17,17
26753,City Squad Fashions,1,8900,890,12,12
26754,Marketplace Central,1,210,21,307,304
26754,Marketplace Central,2,20950,2095,304,304
26754,Herbal Wellness,1,1860,186,351,304
26755,Zest Market,1,23460,2346,344,344
26756,Aroma Beans,1,21760,2176,363,363
26757,Marketplace Central,1,23000,2300,304,304
26758,Smokehouse Grill,1,21520,2152,369,369
26759,Grill Emperor,1,1960,196,171,137
26759,Grill Emperor,2,2360,236,164,137
26759,Grill Emperor,3,2200,220,148,137
26759,Marketplace Central,1,16320,1632,137,137
26760,Family Grocers,1,22629,2262.9,264,264
26761,Threads Royale,1,26460,2646,178,178
26762,City Squad Fashions,1,25080,2508,44,44
26763,Grill Emperor,1,4000,400,383,190
26763,Grill Emperor,2,3600,360,348,190
26763,Grill Emperor,3,3000,300,335,190
26763,Grill Emperor,4,3600,360,300,190
26763,Grill Emperor,5,3600,360,300,190
26763,Grill Emperor,6,3101,310.1,285,190
26763,Grill Emperor,7,2180,218,272,190
26763,Grill Emperor,8,2000,200,190,190
26763,Grill Emperor,9,280,28,190,190
26763,Smokehouse Grill,1,2900,290,235,190
26763,Smokehouse Grill,2,2900,290,235,190
26763,Smokehouse Grill,3,2900,290,235,190
26763,Smokehouse Grill,4,5400,540,208,190
26763,FishNet Seafoods,1,10751,1075.1,380,190
26764,Marketplace Central,1,3880,388,317,13
26764,Marketplace Central,2,1990,199,13,13
26765,Zest Market,1,1720,172,285,285
26766,Aroma Beans,1,3720,372,300,300
26767,Marketplace Central,1,21300,2130,275,275
26768,Marketplace Central,1,10000,1000,262,262
26768,Peppers Diner,1,4800,480,305,262
26768,Smokehouse Grill,1,6530,653,269,262
26769,Smokehouse Grill,1,21460,2146,342,342
26770,Marketplace Central,1,13110,1311,269,269
26770,Smokehouse Grill,1,9304,930.4,314,269
26771,Marketplace Central,1,25140,2514,250,250
26772,Aroma Beans,1,21200,2120,380,211
26772,Aroma Beans,2,960,96,211,211
26773,Threads Royale,1,8470,847,305,303
26773,Threads Royale,2,9660,966,304,303
26773,Threads Royale,3,6000,600,303,303
26774,TickTock Time,1,20000,2000,211,211
26775,Marketplace Central,1,2900,290,153,153
26776,Marketplace Central,1,3250,325,41,41
26777,Marketplace Central,1,2040,204,65,65
26778,Marketplace Central,1,26920,2692,249,249
26779,Threads Royale,1,2300,230,98,98
26780,Zest Market,1,992,99.2,198,198
26781,Family Grocers,1,1400,140,138,133
26781,Family Grocers,2,1600,160,133,133
26782,Family Grocers,1,1780,178,152,152
26783,Zest Market,1,2017,201.7,24,24
26784,Threads Royale,1,21121,2112.1,298,298
26785,Grill Emperor,1,1580,158,446,446
26786,Marketplace Central,1,4400,440,31,31
26787,Family Grocers,1,3405,340.5,245,245
26788,Zest Market,1,1300,130,400,400
26789,Marketplace Central,1,9370,937,261,261
26790,Threads Royale,1,2750,275,261,261
26791,Marketplace Central,1,4620,462,34,34
26792,Zest Market,1,1541,154.1,366,366
26793,Marketplace Central,1,3510,351,251,251
26794,Grill Emperor,1,6230,623,286,286
26794,Grill Emperor,2,6230,623,286,286
26794,Grill Emperor,3,12084,1208.4,286,286
26795,Zest Market,1,1980,198,34,34
26796,Grill Emperor,1,1900,190,412,412
26797,Herbal Wellness,1,2340,234,383,383
26798,Zest Market,1,1095,109.5,299,299
26799,Grill Emperor,1,2622,262.2,431,431
26800,Family Grocers,1,3950,395,304,49
26800,Family Grocers,2,2201,220.1,49,49
26801,Threads Royale,1,3331,333.1,35,35
26802,City Squad Fashions,1,3960,396,25,25
26803,Marketplace Central,1,3280,328,103,103
26804,Marketplace Central,1,1520,152,17,17
26805,Marketplace Central,1,4700,470,49,49
26806,Family Grocers,1,4360,436,243,52
26806,Family Grocers,2,1900,190,52,52
26807,Threads Royale,1,1580,158,61,61
26808,Grill Emperor,1,1600,160,351,351
26809,Family Grocers,1,2044,204.4,71,71
26810,Marketplace Central,1,3708,370.8,20,20
26811,Marketplace Central,1,1020,102,70,70
26812,Marketplace Central,1,3260,326,286,286
26813,Grill Emperor,1,3200,320,399,399
26814,Family Grocers,1,1840,184,270,270
26815,Family Grocers,1,1200,120,275,275
26816,Smokehouse Grill,1,2880,288,301,301
26817,City Squad Fashions,1,3060,306,34,34
26818,Marketplace Central,1,2040,204,271,271
26819,Herbal Wellness,1,1320,132,464,74
26819,Herbal Wellness,2,1060,106,74,74
26820,Marketplace Central,1,3020,302,125,125
26821,Marketplace Central,1,1215,121.5,268,268
26822,Cakeland,1,3500,350,141,141
26823,Marketplace Central,1,4540,454,150,150
26824,Zest Market,1,2174,217.4,466,23
26824,Zest Market,2,1100,110,290,23
26824,Zest Market,3,820,82,175,23
26824,Zest Market,4,740,74,23,23
26825,Marketplace Central,1,2340,234,304,304
26826,Marketplace Central,1,2830,283,316,57
26826,Marketplace Central,2,2000,200,57,57
26827,Marketplace Central,1,4150,415,20,20
26828,Family Grocers,1,300,30,308,307
26828,Family Grocers,2,1280,128,307,307
26829,Marketplace Central,1,2051,205.1,45,45
26830,Marketplace Central,1,1330,133,262,262
26831,Family Grocers,1,2663,266.3,214,214
26832,Marketplace Central,1,3920,392,192,192
26833,City Squad Fashions,1,3700,370,27,27
26834,Marketplace Central,1,1860,186,17,17
26835,Marketplace Central,1,2790,279,271,271
26836,Aroma Beans,1,3280,328,270,270
26837,Grill Emperor,1,1600,160,364,299
26837,Aroma Beans,1,540,54,299,299
26838,Marketplace Central,1,1407,140.7,254,254
26839,Zest Market,1,1250,125,305,305
26840,Zest Market,1,1620,162,324,13
26840,Zest Market,2,850,85,13,13
26841,Zest Market,1,1839,183.9,92,92
26842,Grill Emperor,1,3220,322,303,303
26843,Family Grocers,1,3095,309.5,284,44
26843,Marketplace Central,1,1340,134,44,44
26844,Zest Market,1,2120,212,457,110
26844,Zest Market,2,800,80,353,110
26844,Zest Market,3,420,42,271,110
26844,Zest Market,4,350,35,269,110
26844,Zest Market,5,900,90,187,110
26844,Zest Market,6,607,60.7,110,110
26845,Family Grocers,1,1391,139.1,275,275
26846,Marketplace Central,1,7280,728,51,51
26847,Marketplace Central,1,5000,500,303,31
26847,Marketplace Central,2,490,49,254,31
26847,Marketplace Central,3,1700,170,156,31
26847,Marketplace Central,4,1715,171.5,31,31
26848,Marketplace Central,1,1780,178,268,268
26849,Marketplace Central,1,3380,338,313,27
26849,Marketplace Central,2,380,38,251,27
26849,Marketplace Central,3,1630,163,27,27
26850,Zest Market,1,1800,180,222,222
26851,Marketplace Central,1,1460,146,277,277
26852,Grill Emperor,1,960,96,571,17
26852,Cakeland,1,1480,148,17,17
26853,Marketplace Central,1,2960,296,288,288
26854,Marketplace Central,1,3480,348,238,238
26855,Marketplace Central,1,1840,184,178,178
26856,Marketplace Central,1,2020,202,64,64
26857,Threads Royale,1,2140,214,110,110
26858,Family Grocers,1,2680,268,298,298
26859,Cakeland,1,4780,478,13,13
26860,Family Grocers,1,3592,359.2,262,262
26861,Threads Royale,1,760,76,282,282
26862,Marketplace Central,1,3060,306,304,304
26863,Family Grocers,1,1720,172,290,290
26864,Aroma Beans,1,1860,186,293,293
26865,Marketplace Central,1,1180,118,238,238
26866,Marketplace Central,1,1700,170,151,151
26867,Marketplace Central,1,2030,203,254,254
26868,Aroma Beans,1,2500,250,328,27
26868,Aroma Beans,2,640,64,299,27
26868,Aroma Beans,3,1140,114,228,27
26868,Zanobia Textiles,1,3050,305,27,27
26869,Family Grocers,1,280,28,69,69
26870,Marketplace Central,1,2470,247,6,6
26871,Marketplace Central,1,4090,409,20,20
26872,Family Grocers,1,668,66.8,163,163
26873,Marketplace Central,1,1510,151,269,57
26873,Marketplace Central,2,600,60,57,57
26874,Marketplace Central,1,3860,386,22,22
26875,Marketplace Central,1,3290,329,251,251
26876,Zest Market,1,990,99,256,256
26877,Marketplace Central,1,1000,100,269,269
26878,Marketplace Central,1,5900,590,260,260
26879,Marketplace Central,1,1820,182,141,141
26880,Marketplace Central,1,3400,340,286,286
26881,Grill Emperor,1,3000,300,321,6
26881,Grill Emperor,2,2390,239,6,6
26882,Herbal Wellness,1,5360,536,10,10
26883,Threads Royale,1,670,67,305,305
26884,Marketplace Central,1,2660,266,275,275
26885,Marketplace Central,1,1455,145.5,95,95
26885,Nuts & Seeds Co.,1,1185,118.5,473,95
26886,Marketplace Central,1,3920,392,162,38
26886,Marketplace Central,2,960,96,38,38
26887,Smokehouse Grill,1,1480,148,337,337
26888,Family Grocers,1,2030,203,251,251
26889,Family Grocers,1,2680,268,257,257
26890,Marketplace Central,1,1678,167.8,27,27
26891,Marketplace Central,1,2960,296,34,34
26891,Threads Royale,1,1190,119,270,34
26892,Zest Market,1,2320,232,372,170
26892,Zest Market,2,2027,202.7,170,170
26893,Marketplace Central,1,5600,560,34,34
26894,Zest Market,1,2930,293,256,256
26895,Marketplace Central,1,1740,174,122,20
26895,Marketplace Central,2,1790,179,20,20
26895,Zest Market,1,1710,171,304,20
26896,Marketplace Central,1,1760,176,326,326
26897,Zest Market,1,2976,297.6,190,190
26898,Grill Emperor,1,2100,210,159,159
26899,Family Grocers,1,2590,259,260,260
26900,Marketplace Central,1,3060,306,307,307
26901,Marketplace Central,1,1427,142.7,145,145
26902,Grill Emperor,1,2592,259.2,310,48
26902,Marketplace Central,1,1440,144,48,48
26903,Zest Market,1,1060,106,489,100
26903,Zest Market,2,840,84,291,100
26903,Zest Market,3,654,65.4,100,100
26904,Zest Market,1,1235,123.5,469,14
26904,Zest Market,2,614,61.4,269,14
26904,Zest Market,3,725,72.5,14,14
26905,Zest Market,1,5061,506.1,271,271
26906,Marketplace Central,1,3060,306,93,93
26907,Zest Market,1,1860,186,342,342
26908,Zest Market,1,2297,229.7,360,360
26909,Family Grocers,1,1887,188.7,269,41
26909,Marketplace Central,1,800,80,41,41
26910,Marketplace Central,1,3996,399.6,103,103
26911,Family Grocers,1,1317,131.7,212,212
26912,Family Grocers,1,1520,152,317,317
26913,Marketplace Central,1,3780,378,215,215
26914,Zest Market,1,2703,270.3,260,260
26915,Marketplace Central,1,3201,320.1,59,59
26916,Marketplace Central,1,1450,145,261,261
26917,Marketplace Central,1,3920,392,3,3
26918,Marketplace Central,1,3360,336,250,250
26919,Family Grocers,1,1476,147.6,258,27
26919,Marketplace Central,1,590,59,27,27
26920,Cakeland,1,4000,400,158,158
26921,Family Grocers,1,2254,225.4,57,57
26922,Marketplace Central,1,21760,2176,258,258
26923,Zest Market,1,2469,246.9,34,34
26924,Marketplace Central,1,3430,343,34,34
26925,Family Grocers,1,1790,179,251,251
26926,Family Grocers,1,4640,464,76,76
26926,Grill Emperor,1,2960,296,355,76
26927,Zest Market,1,1920,192,376,376
26928,Marketplace Central,1,2680,268,167,167
26929,Marketplace Central,1,1860,186,137,137
26929,Zest Market,1,2340,234,421,137
26930,Marketplace Central,1,7660,766,32,32
26931,Threads Royale,1,3140,314,305,305
26932,Grill Emperor,1,2040,204,391,391
26933,Cakeland,1,3250,325,250,250
26933,Cakeland,2,590,59,250,250
26934,Herbal Wellness,1,2240,224,330,330
26935,Urban Rides,1,3560,356,313,313
26936,Marketplace Central,1,1660,166,259,259
26937,Marketplace Central,1,2900,290,6,6
26938,Peppers Diner,1,1500,150,335,335
26939,Family Grocers,1,2620,262,211,211
26939,Nuts & Seeds Co.,1,1800,180,509,211
26940,Family Grocers,1,1368,136.8,265,265
26941,Marketplace Central,1,4000,400,111,111
26942,Marketplace Central,1,2880,288,12,12
26943,Marketplace Central,1,1860,186,279,279
26944,Marketplace Central,1,2920,292,18,18
26945,Threads Royale,1,5180,518,4,4
26946,Cakeland,1,2750,275,6,6
26947,Family Grocers,1,3391,339.1,121,121
26948,Threads Royale,1,1420,142,325,325
26949,Marketplace Central,1,485,48.5,261,66
26949,Marketplace Central,2,600,60,66,66
26949,Zest Market,1,1041,104.1,391,66
26950,Marketplace Central,1,1400,140,258,258
26951,Family Grocers,1,3340,334,223,223
26952,Grill Emperor,1,2680,268,70,70
26953,Family Grocers,1,3080,308,154,154
26954,Herbal Wellness,1,2100,210,379,379
26955,Family Grocers,1,2063,206.3,116,116
26956,Family Grocers,1,1679,167.9,261,261
26957,Marketplace Central,1,2200,220,152,152
26958,Marketplace Central,1,1280,128,260,27
26958,Marketplace Central,2,560,56,27,27
26959,Threads Royale,1,3660,366,183,183
26960,Marketplace Central,1,4420,442,233,233
26961,Marketplace Central,1,3520,352,274,274
26962,Marketplace Central,1,2700,270,39,39
26963,Family Grocers,1,2200,220,268,57
26963,Family Grocers,2,832,83.2,57,57
26964,Marketplace Central,1,6280,628,127,127
26965,Family Grocers,1,1880,188,268,57
26965,Family Grocers,2,574,57.4,57,57
26966,Family Grocers,1,1748,174.8,307,32
26966,Marketplace Central,1,1801,180.1,32,32
26967,Marketplace Central,1,2460,246,27,27
26968,Marketplace Central,1,3330,333,250,250
26969,Grill Emperor,1,3870,387,450,66
26969,Grill Emperor,2,2200,220,248,66
26969,Grill Emperor,3,2820,282,66,66
26970,Marketplace Central,1,1200,120,280,280
26971,Family Grocers,1,1540,154,281,281
26972,Marketplace Central,1,3430,343,251,251
26973,Threads Royale,1,3360,336,172,24
26973,Threads Royale,2,1180,118,24,24
26974,Marketplace Central,1,4600,460,318,24
26974,Marketplace Central,2,2000,200,120,24
26974,Marketplace Central,3,1540,154,24,24
26975,Zest Market,1,1040,104,299,299
26976,Aroma Beans,1,2000,200,245,245
26977,Marketplace Central,1,23150,2315,269,269
26978,Marketplace Central,1,3630,363,13,13
26979,Aroma Beans,1,22020,2202,369,369
26980,Marketplace Central,1,3000,300,249,249
26981,Herbal Wellness,1,1230,123,338,140
26981,Herbal Wellness,2,920,92,140,140
26982,Zest Market,1,772,77.2,408,122
26982,Zest Market,2,740,74,122,122
26983,Marketplace Central,1,2260,226,270,20
26983,Marketplace Central,2,2199,219.9,20,20
26983,Aroma Beans,1,1400,140,291,20
26984,Family Grocers,1,4040,404,269,269
26985,Zest Market,1,2263,226.3,352,352
26986,Zest Market,1,22000,2200,378,378
26987,Threads Royale,1,3420,342,271,271
26988,Marketplace Central,1,3360,336,211,211
26989,Aroma Beans,1,3120,312,259,259
26990,Threads Royale,1,5300,530,50,50
26991,Marketplace Central,1,1400,140,264,264
26992,Cakeland,1,2500,250,21,21
26993,Marketplace Central,1,1560,156,142,142
26994,Marketplace Central,1,1740,174,270,270
26995,Marketplace Central,1,6360,636,126,126
26996,Threads Royale,1,2720,272,212,212
26997,Smokehouse Grill,1,1683,168.3,360,360
26998,Marketplace Central,1,5538,553.8,254,254
26999,Family Grocers,1,4746,474.6,302,302
27000,Marketplace Central,1,2920,292,220,104
27000,Marketplace Central,2,540,54,104,104
27001,Marketplace Central,1,2000,200,162,162
27002,Zest Market,1,1499,149.9,388,388
27003,Zest Market,1,1238,123.8,414,72
27003,Zest Market,2,1640,164,72,72
27004,Threads Royale,1,1780,178,90,90
27005,Zest Market,1,1826,182.6,39,39
27006,Marketplace Central,1,1859,185.9,238,238
27007,Cakeland,1,2380,238,27,27
27008,Marketplace Central,1,2630,263,34,34
27009,Marketplace Central,1,2060,206,230,230
27010,Marketplace Central,1,1560,156,270,13
27010,Marketplace Central,2,860,86,13,13
27011,Marketplace Central,1,2270,227,34,34
27012,Marketplace Central,1,1860,186,173,173
27013,Zest Market,1,17677,1767.7,370,355
27013,Zest Market,2,4188,418.8,355,355
27014,Zest Market,1,1720,172,458,77
27014,Zest Market,2,1200,120,270,77
27014,Zest Market,3,1205,120.5,77,77
27015,Family Grocers,1,4240,424,40,40
27016,Grill Emperor,1,2540,254,329,329
27017,Marketplace Central,1,4400,440,258,258
27018,Marketplace Central,1,707,70.7,177,177
27019,Cakeland,1,3732,373.2,238,238
27020,Cakeland,1,6000,600,233,233
27020,Cakeland,2,2200,220,233,233
27021,Zest Market,1,4040,404,281,281
27022,Family Grocers,1,620,62,259,69
27022,Marketplace Central,1,520,52,158,69
27022,Marketplace Central,2,360,36,69,69
27022,Mamma Mia,1,1600,160,424,69
27023,Zest Market,1,2266,226.6,356,356
27024,Marketplace Central,1,6300,630,230,96
27024,Marketplace Central,2,23720,2372,96,96
27025,Zest Market,1,1228,122.8,456,456
27026,Threads Royale,1,2694,269.4,357,357
27027,Family Grocers,1,2799,279.9,88,88
27028,Marketplace Central,1,2500,250,101,101
27029,Herbal Wellness,1,1860,186,428,428
27030,Marketplace Central,1,2700,270,266,34
27030,Marketplace Central,2,1460,146,34,34
27031,Cakeland,1,3558,355.8,256,256
27032,Marketplace Central,1,2140,214,27,27
27033,Cakeland,1,2540,254,23,23
27034,Nuts & Seeds Co.,1,1660,166,339,27
27034,City Squad Fashions,1,1890,189,27,27
27035,Family Grocers,1,1900,190,255,255
27036,Threads Royale,1,1000,100,319,319
27037,Marketplace Central,1,1010,101,271,121
27037,Marketplace Central,2,400,40,121,121
27038,Zest Market,1,853,85.3,423,423
27039,Threads Royale,1,2980,298,237,237
27040,Marketplace Central,1,2100,210,139,139
27041,Family Grocers,1,2690,269,269,21
27041,Smokehouse Grill,1,1600,160,21,21
27042,Herbal Wellness,1,1530,153,251,251
27042,Aroma Beans,1,3450,345,356,251
27042,Zest Market,1,14000,1400,350,251
27043,Grill Emperor,1,960,96,167,167
27043,Smokehouse Grill,1,1776,177.6,394,167
27044,Herbal Wellness,1,1660,166,422,422
27045,Grill Emperor,1,1176,117.6,533,137
27045,Marketplace Central,1,1280,128,317,137
27045,Marketplace Central,2,1240,124,137,137
27046,Threads Royale,1,3379,337.9,233,233
27047,Marketplace Central,1,2295,229.5,21,21
27048,Family Grocers,1,3052,305.2,253,253
27049,Cakeland,1,1800,180,234,209
27049,Cakeland,2,1000,100,209,209
27050,Marketplace Central,1,3300,330,121,81
27050,Marketplace Central,2,410,41,81,81
27051,Zest Market,1,1747,174.7,27,27
27051,Zest Market,2,795,79.5,27,27
27052,Marketplace Central,1,1885,188.5,200,200
27053,Zest Market,1,2300,230,8,8
27054,Marketplace Central,1,4780,478,30,30
27055,Family Grocers,1,2776,277.6,141,141
27056,Marketplace Central,1,1331,133.1,298,41
27056,Cakeland,1,900,90,41,41
27057,Zest Market,1,3478,347.8,425,425
27058,Family Grocers,1,1540,154,177,177
27059,Marketplace Central,1,3660,366,36,36
27060,Marketplace Central,1,2400,240,270,270
27061,Cakeland,1,3120,312,183,183
27062,Marketplace Central,1,1440,144,138,138
27063,Marketplace Central,1,4090,409,259,43
27063,Marketplace Central,2,2200,220,43,43
27064,Marketplace Central,1,10000,1000,169,169
27064,Marketplace Central,2,10000,1000,169,169
27065,Zest Market,1,3638,363.8,349,349
27066,Family Grocers,1,1566,156.6,292,292
27067,Marketplace Central,1,5460,546,34,34
27068,Marketplace Central,1,4440,444,107,107
27069,Marketplace Central,1,3700,370,56,56
27070,Marketplace Central,1,1860,186,72,72
27071,Family Grocers,1,2140,214,41,41
27072,Marketplace Central,1,350,35,230,230
27073,Zest Market,1,1720,172,329,329
27074,Marketplace Central,1,1440,144,59,59
27075,Marketplace Central,1,2550,255,258,258
27076,Aroma Beans,1,1970,197,270,34
27076,Zest Market,1,2690,269,446,34
27076,Zest Market,2,3125,312.5,34,34
27077,Marketplace Central,1,1560,156,27,27
27077,Ezz Wellness,1,1720,172,486,27
27077,Herbal Wellness,1,1300,130,336,27
27077,Herbal Wellness,2,1560,156,168,27
27078,AMS Trends,1,1980,198,558,34
27078,Threads Royale,1,2860,286,327,34
27078,Threads Royale,2,4160,416,34,34
27079,Marketplace Central,1,560,56,269,24
27079,Marketplace Central,2,540,54,170,24
27079,Marketplace Central,3,480,48,83,24
27079,Marketplace Central,4,408,40.8,24,24
27079,Nuts & Seeds Co.,1,1391,139.1,481,24
27079,Nuts & Seeds Co.,2,961,96.1,446,24
27079,Nuts & Seeds Co.,3,580,58,350,24
27080,Grill Emperor,1,1000,100,178,140
27080,Grill Emperor,2,1000,100,140,140
27081,Family Grocers,1,3860,386,276,276
27082,Grill Emperor,1,2180,218,344,344
27083,Family Grocers,1,2835,283.5,193,193
27084,Marketplace Central,1,1920,192,261,102
27084,Marketplace Central,2,780,78,102,102
27085,Smokehouse Grill,1,2680,268,34,34
27086,Threads Royale,1,890,89,304,189
27086,Cakeland,1,840,84,189,189
27087,Threads Royale,1,3120,312,207,207
27088,Aroma Beans,1,900,90,455,455
27089,Marketplace Central,1,1976,197.6,148,148
27090,Zest Market,1,3980,398,37,37
27091,Zest Market,1,2180,218,220,220
27092,Marketplace Central,1,1760,176,20,20
27092,Smokehouse Grill,1,2050,205,304,20
27093,Family Grocers,1,3960,396,221,221
27094,Marketplace Central,1,3400,340,255,255
27095,Marketplace Central,1,1960,196,260,260
27096,Marketplace Central,1,8520,852,193,193
27097,Cakeland,1,1620,162,20,20
27098,Family Grocers,1,2700,270,200,200
27099,Nuts & Seeds Co.,1,1120,112,304,304
27100,Cakeland,1,2400,240,1,1
27101,Herbal Wellness,1,1840,184,170,170
27102,Marketplace Central,1,2280,228,11,11
27103,Smokehouse Grill,1,3780,378,111,111
27104,Marketplace Central,1,3820,382,164,164
27105,Marketplace Central,1,3240,324,246,246
27106,Family Grocers,1,3065,306.5,20,20
27107,Grill Emperor,1,2700,270,295,295
27108,Family Grocers,1,2289,228.9,63,63
27109,Marketplace Central,1,1660,166,270,270
27110,Marketplace Central,1,1600,160,207,207
27111,Marketplace Central,1,1800,180,207,207
27112,Marketplace Central,1,1765,176.5,73,73
27113,Marketplace Central,1,1080,108,260,6
27113,Marketplace Central,2,2110,211,6,6
27114,Marketplace Central,1,3630,363,212,212
27115,Marketplace Central,1,1200,120,13,13
27116,Aroma Beans,1,6060,606,222,222
27117,Marketplace Central,1,1000,100,188,188
27118,Marketplace Central,1,3220,322,142,142
27119,Marketplace Central,1,2232,223.2,62,62
27120,Marketplace Central,1,3120,312,124,124
27121,Family Grocers,1,1574,157.4,241,241
27122,Quick Stop,1,1700,170,392,373
27122,Quick Stop,2,720,72,373,373
27122,Quick Stop,3,100,10,373,373
27123,Zest Market,1,1438,143.8,261,119
27123,Zest Market,2,600,60,119,119
27124,Marketplace Central,1,4000,400,122,122
27125,Threads Royale,1,3100,310,203,203
27126,Grill Emperor,1,3680,368,22,22
27126,Peppers Diner,1,1832,183.2,519,22
27126,Peppers Diner,2,1040,104,377,22
27127,Grill Emperor,1,5801,580.1,346,346
27127,Smokehouse Grill,1,11700,1170,351,346
27127,Beauty Blossom,1,3400,340,361,346
27128,Grill Emperor,1,2380,238,327,327
27129,Marketplace Central,1,1120,112,306,27
27129,Marketplace Central,2,710,71,27,27
27130,Family Grocers,1,1100,110,275,275
27131,Zanobia Textiles,1,3120,312,31,31
27132,Cakeland,1,2250,225,269,269
27133,Cakeland,1,6000,600,257,11
27133,Cakeland,2,1800,180,11,11
27134,Marketplace Central,1,3220,322,167,167
27135,Family Grocers,1,1267,126.7,258,258
27136,Zest Market,1,2383,238.3,255,255
27137,Marketplace Central,1,4070,407,20,20
27138,Family Grocers,1,2887,288.7,290,290
27139,Marketplace Central,1,1900,190,193,193
27140,Marketplace Central,1,3680,368,95,95
27141,Aroma Beans,1,4000,400,270,270
27142,Smokehouse Grill,1,2880,288,107,107
27143,Marketplace Central,1,2580,258,38,38
27144,Quick Stop,1,1780,178,236,236
27145,Marketplace Central,1,2780,278,299,177
27145,Marketplace Central,2,1328,132.8,177,177
27146,Herbal Wellness,1,2460,246,375,14
27146,Herbal Wellness,2,720,72,238,14
27146,Herbal Wellness,3,1440,144,14,14
27147,Marketplace Central,1,1592,159.2,282,282
27148,Marketplace Central,1,3142,314.2,247,247
27149,Marketplace Central,1,1700,170,268,268
27150,Family Grocers,1,1096,109.6,251,251
27151,Family Grocers,1,2481,248.1,248,248
27152,Mamma Mia,1,2700,270,369,369
27153,Family Grocers,1,4239,423.9,119,119
27154,Aroma Beans,1,2800,280,198,198
27155,Marketplace Central,1,350,35,251,251
27156,Family Grocers,1,4840,484,124,124
27157,Zest Market,1,1380,138,264,59
27157,Zest Market,2,600,60,59,59
27158,Threads Royale,1,3140,314,303,34
27158,Threads Royale,2,600,60,251,34
27158,Threads Royale,3,620,62,34,34
27159,Marketplace Central,1,3540,354,164,164
27160,Family Grocers,1,3040,304,291,98
27160,Family Grocers,2,1420,142,98,98
